nameFirst,nameLast,weight,height,debut,BMI
Chris,Gissell,210,77,2004,25.50177096
Chris,Duncan,210,77,2005,25.50177096
Ubaldo,Jimenez,210,77,2006,25.50177096
Kevin,Mahar,210,77,2007,25.50177096
Burke,Badenhop,210,77,2008,25.50177096
Rich,Rundles,210,77,2008,25.50177096
Taylor,Jordan,210,77,2013,25.50177096
Dallas,Beeler,210,77,2014,25.50177096
Kyle,Ryan,210,77,2014,25.50177096
Jerry,Mallett,208,77,1959,25.25889695
Rube,Melton,205,77,1941,24.89458593
Walker,Cress,205,77,1948,24.89458593
Bill,Reeder,205,77,1949,24.89458593
Gil,Blanco,205,77,1965,24.89458593
Fergie,Jenkins,205,77,1965,24.89458593
Les,Rohr,205,77,1967,24.89458593
Dick,Woodson,205,77,1969,24.89458593
Ray,Newman,205,77,1971,24.89458593
Dan,Neumeier,205,77,1972,24.89458593
Joe,Kerrigan,205,77,1976,24.89458593
Mike,Krukow,205,77,1976,24.89458593
Andy,Replogle,205,77,1978,24.89458593
George,Frazier,205,77,1978,24.89458593
Jim,Wright,205,77,1981,24.89458593
Bill,Krueger,205,77,1983,24.89458593
Bill,Johnson,205,77,1983,24.89458593
Clay,Christiansen,205,77,1984,24.89458593
Joel,Davis,205,77,1985,24.89458593
Dan,Plesac,205,77,1986,24.89458593
Luis,de los Santos,205,77,1988,24.89458593
Curt,Schilling,205,77,1988,24.89458593
Vance,Lovelace,205,77,1988,24.89458593
John,Olerud,205,77,1989,24.89458593
Dann,Howitt,205,77,1989,24.89458593
Mike,Christopher,205,77,1991,24.89458593
Brad,Pennington,205,77,1993,24.89458593
Andy,Cook,205,77,1993,24.89458593
Aaron,Sele,205,77,1993,24.89458593
Brad,Holman,205,77,1993,24.89458593
Phil,Leftwich,205,77,1993,24.89458593
Dane,Johnson,205,77,1994,24.89458593
Kurt,Miller,205,77,1994,24.89458593
Juan,Castillo,205,77,1994,24.89458593
Jeff,Schmidt,205,77,1996,24.89458593
Brian,Lesher,205,77,1996,24.89458593
Chad,Bradford,205,77,1998,24.89458593
Tony,McKnight,205,77,2000,24.89458593
Blaine,Neal,205,77,2001,24.89458593
Jay,Marshall,205,77,2007,24.89458593
J. A.,Happ,205,77,2007,24.89458593
Jimmy,Barthmaier,205,77,2008,24.89458593
James,McDonald,205,77,2008,24.89458593
Josh,Butler,205,77,2009,24.89458593
Cody,Eppley,205,77,2011,24.89458593
Jake,Petricka,205,77,2013,24.89458593
A. J.,Achter,205,77,2014,24.89458593
Tracy,Stallard,204,77,1960,24.77314893
Cliff,Melton,203,77,1937,24.65171192
Kevin,Gross,203,77,1983,24.65171192
Mike,Walters,203,77,1983,24.65171192
Jake,Smith,200,77,1911,24.28740091
Paul,Minner,200,77,1946,24.28740091
Bob,Greenwood,200,77,1954,24.28740091
John,Pyecha,200,77,1954,24.28740091
Ralph,Beard,200,77,1954,24.28740091
Purnal,Goldy,200,77,1962,24.28740091
Jim,Lonborg,200,77,1965,24.28740091
Casey,Cox,200,77,1966,24.28740091
Don,Bryant,200,77,1966,24.28740091
Frank,Reberger,200,77,1968,24.28740091
Dick,Smith,200,77,1969,24.28740091
Jerry,Reuss,200,77,1969,24.28740091
Ed,Farmer,200,77,1971,24.28740091
Ray,Burris,200,77,1973,24.28740091
Paul,Hartzell,200,77,1976,24.28740091
John,Verhoeven,200,77,1976,24.28740091
Sheldon,Burnside,200,77,1978,24.28740091
Gary,Christenson,200,77,1979,24.28740091
Gary,Lucas,200,77,1980,24.28740091
Marty,Bystrom,200,77,1980,24.28740091
Jeff,Schattinger,200,77,1981,24.28740091
Curt,Brown,200,77,1983,24.28740091
Steve,Brown,200,77,1983,24.28740091
Jim,Adduci,200,77,1983,24.28740091
Bill,Wegman,200,77,1985,24.28740091
Bob,Malloy,200,77,1987,24.28740091
Sandy,Alomar,200,77,1988,24.28740091
Archi,Cianfrocco,200,77,1992,24.28740091
Andy,Carter,200,77,1994,24.28740091
Aaron,Small,200,77,1994,24.28740091
Curt,Schmidt,200,77,1995,24.28740091
Curtis,King,200,77,1997,24.28740091
Shayne,Bennett,200,77,1997,24.28740091
Jeff,Weaver,200,77,1999,24.28740091
Rick,Greene,200,77,1999,24.28740091
Gary,Glover,200,77,1999,24.28740091
Nate,Cornejo,200,77,2001,24.28740091
Billy,Traber,200,77,2003,24.28740091
Dusty,Bergman,200,77,2004,24.28740091
Roberto,Novoa,200,77,2004,24.28740091
Ty,Taubenheim,200,77,2006,24.28740091
T. J.,Bohn,200,77,2006,24.28740091
Rick,Porcello,200,77,2009,24.28740091
Chris,Tillman,200,77,2009,24.28740091
David,Herndon,200,77,2010,24.28740091
C. J.,Fick,200,77,2012,24.28740091
Zeke,Spruill,200,77,2013,24.28740091
Henry,Urrutia,200,77,2013,24.28740091
A. J.,Cole,200,77,2015,24.28740091
Blackie,Schwamb,198,77,1948,24.0445269
Dick,Koecher,196,77,1946,23.80165289
Alex,Main,195,77,1914,23.68021589
Don,Kaiser,195,77,1955,23.68021589
Paul,Dicken,195,77,1964,23.68021589
Dave,Bennett,195,77,1964,23.68021589
Hal,Gilson,195,77,1968,23.68021589
Paul,Edmondson,195,77,1969,23.68021589
Chris,Knapp,195,77,1975,23.68021589
Santo,Alcala,195,77,1976,23.68021589
Scott,Sanderson,195,77,1978,23.68021589
Craig,McMurtry,195,77,1983,23.68021589
Mark,Bailey,195,77,1984,23.68021589
Mike,Roesler,195,77,1989,23.68021589
Pete,Schourek,195,77,1991,23.68021589
Jeremy,Hernandez,195,77,1991,23.68021589
Larry,Carter,195,77,1992,23.68021589
Marcus,Moore,195,77,1993,23.68021589
Gar,Finnvold,195,77,1994,23.68021589
Clay,Rapada,195,77,2007,23.68021589
Dexter,Fowler,195,77,2008,23.68021589
Joe,Moeller,192,77,1962,23.31590487
Kelly,Wunsch,192,77,2000,23.31590487
Oscar,Streit,190,77,1899,23.07303087
Ben,Hunt,190,77,1910,23.07303087
Carl,Stimson,190,77,1923,23.07303087
Ed,Levy,190,77,1940,23.07303087
Chuck,Connors,190,77,1949,23.07303087
Don,Drysdale,190,77,1956,23.07303087
Sam,McDowell,190,77,1961,23.07303087
Bart,Johnson,190,77,1969,23.07303087
Randy,Lerch,190,77,1975,23.07303087
Rick,Jones,190,77,1976,23.07303087
Steve,Waterbury,190,77,1976,23.07303087
Dave,Beard,190,77,1980,23.07303087
Bill,Laskey,190,77,1982,23.07303087
Larry,White,190,77,1983,23.07303087
Mike,Brewer,190,77,1986,23.07303087
Dan,Smith,190,77,1992,23.07303087
Jeff,Schwarz,190,77,1993,23.07303087
Scott,Lydy,190,77,1993,23.07303087
Marcos,Armas,190,77,1993,23.07303087
Tanyon,Sturtze,190,77,1995,23.07303087
Brett,Hinchliffe,190,77,1999,23.07303087
Jimmy,Osting,190,77,2001,23.07303087
Nate,Bland,190,77,2003,23.07303087
Denny,Bautista,190,77,2004,23.07303087
Jake,Robbins,190,77,2004,23.07303087
Zach,McClellan,190,77,2007,23.07303087
Brian,Matusz,190,77,2009,23.07303087
Brandon,Dickson,190,77,2011,23.07303087
Chaz,Roe,190,77,2013,23.07303087
Jesse,Hahn,190,77,2014,23.07303087
Miguel,Castro,190,77,2015,23.07303087
Carl,Weilman,187,77,1912,22.70871985
Ed,Monroe,187,77,1917,22.70871985
Clarence,Garrett,185,77,1915,22.46584584
Harry,Boyles,185,77,1938,22.46584584
Bill,Butland,185,77,1940,22.46584584
Jerry,Fahr,185,77,1951,22.46584584
Ron,Necciai,185,77,1952,22.46584584
Gene,Ratliff,185,77,1965,22.46584584
Jim,Kern,185,77,1974,22.46584584
Mike,LaCoss,185,77,1978,22.46584584
Marshall,Brant,185,77,1980,22.46584584
Von,Hayes,185,77,1981,22.46584584
Wayne,Edwards,185,77,1989,22.46584584
Darryl,Kile,185,77,1991,22.46584584
Tyler,Green,185,77,1993,22.46584584
Jason,Schmidt,185,77,1995,22.46584584
Ben,VanRyn,185,77,1996,22.46584584
Dennis,Blair,182,77,1974,22.10153483
Cy,Falkenberg,180,77,1903,21.85866082
Monty,Stratton,180,77,1934,21.85866082
Pat,Zachry,180,77,1976,21.85866082
Larry,McWilliams,180,77,1978,21.85866082
Jeff,Zaske,180,77,1984,21.85866082
Jack,McDowell,180,77,1987,21.85866082
Rich,Aude,180,77,1993,21.85866082
Dick,Wantz,175,77,1965,21.2514758
Dave,Rajsich,175,77,1978,21.2514758
Carlos,Martinez,175,77,1988,21.2514758
Jose,de Jesus,175,77,1988,21.2514758
Ike,Brookens,170,77,1975,20.64429077
Jonathan,Broxton,305,76,2005,38.01939058
Jumbo,Brown,295,76,1925,36.77285319
Carlos,Silva,280,76,2002,34.90304709
Renyel,Pinto,280,76,2006,34.90304709
Jumbo,Diaz,280,76,2014,34.90304709
Carlos,Zambrano,275,76,2001,34.27977839
Bobby,Jenks,275,76,2005,34.27977839
Jeff,Fulchino,270,76,2006,33.6565097
Jose,Valverde,265,76,2003,33.033241
Wilmer,Font,265,76,2012,33.033241
Evan,Gattis,260,76,2013,32.4099723
Sean,Halton,260,76,2013,32.4099723
Miguel,Sano,260,76,2015,32.4099723
Esteban,Yan,255,76,1996,31.7867036
Jose,Contreras,255,76,2003,31.7867036
Bucky,Jacobsen,255,76,2004,31.7867036
Joel,Hanrahan,255,76,2007,31.7867036
Lucas,Duda,255,76,2010,31.7867036
Evan,Reed,255,76,2013,31.7867036
Jim,Thome,250,76,1991,31.1634349
Freddy,Garcia,250,76,1999,31.1634349
Joaquin,Benoit,250,76,2001,31.1634349
J. J.,Davis,250,76,2002,31.1634349
Matt,Holliday,250,76,2004,31.1634349
Ryan,Howard,250,76,2004,31.1634349
Hunter,Jones,250,76,2009,31.1634349
Chris,Carter,250,76,2010,31.1634349
Aneury,Rodriguez,250,76,2011,31.1634349
Juan,Nicasio,250,76,2011,31.1634349
Chad,Beck,250,76,2011,31.1634349
J. C.,Ramirez,250,76,2013,31.1634349
Justin,Bour,250,76,2014,31.1634349
Matt,Karchner,245,76,1995,30.5401662
Scott,Rolen,245,76,1996,30.5401662
Colby,Lewis,245,76,2002,30.5401662
Gavin,Floyd,245,76,2004,30.5401662
Jose,Capellan,245,76,2004,30.5401662
Boof,Bonser,245,76,2006,30.5401662
Tyler,Flowers,245,76,2009,30.5401662
Arquimedes,Caminero,245,76,2013,30.5401662
Luke,Easter,240,76,1949,29.91689751
Jose,Canseco,240,76,1985,29.91689751
Lyle,Mouton,240,76,1995,29.91689751
Hideki,Irabu,240,76,1997,29.91689751
Brett,Myers,240,76,2002,29.91689751
Miguel,Cabrera,240,76,2003,29.91689751
Todd,Coffey,240,76,2005,29.91689751
Jon,Lester,240,76,2006,29.91689751
Josh,Hamilton,240,76,2007,29.91689751
Nick,Blackburn,240,76,2007,29.91689751
Ross,Ohlendorf,240,76,2007,29.91689751
Matt,Harrison,240,76,2008,29.91689751
Kila,Ka'aihue,240,76,2008,29.91689751
Trevor,Cahill,240,76,2009,29.91689751
Erik,Kratz,240,76,2010,29.91689751
Josh,Lindblom,240,76,2011,29.91689751
Ryan,Lavarnway,240,76,2011,29.91689751
Robert,Carson,240,76,2012,29.91689751
Brian,Omogrosso,240,76,2012,29.91689751
Avisail,Garcia,240,76,2012,29.91689751
Deunte,Heath,240,76,2012,29.91689751
Nick,Tepesch,240,76,2013,29.91689751
Cody,Anderson,240,76,2015,29.91689751
Jerad,Eickhoff,240,76,2015,29.91689751
Bobby,Hughes,237,76,1998,29.54293629
Jason,Hart,237,76,2002,29.54293629
Dave,Lemanczyk,235,76,1973,29.29362881
Danny,Cox,235,76,1983,29.29362881
Ron,Robinson,235,76,1984,29.29362881
Russell,Branyan,235,76,1998,29.29362881
Pat,Burrell,235,76,2000,29.29362881
Brad,Thomas,235,76,2001,29.29362881
Gary,Knotts,235,76,2001,29.29362881
Claudio,Vargas,235,76,2003,29.29362881
Chad,Qualls,235,76,2004,29.29362881
Chris,Snyder,235,76,2004,29.29362881
D. J.,Houlton,235,76,2005,29.29362881
Jarrod,Saltalamacchia,235,76,2007,29.29362881
John,Lannan,235,76,2007,29.29362881
Mitchell,Boggs,235,76,2008,29.29362881
Dusty,Ryan,235,76,2008,29.29362881
Donnie,Veal,235,76,2009,29.29362881
John,Hester,235,76,2009,29.29362881
Ivan,Nova,235,76,2010,29.29362881
Edgmer,Escalona,235,76,2010,29.29362881
Nathan,Adcock,235,76,2011,29.29362881
Josh,Collmenter,235,76,2011,29.29362881
Stephen,Pryor,235,76,2012,29.29362881
Chad,Jenkins,235,76,2012,29.29362881
Chris,Colabello,235,76,2013,29.29362881
Taijuan,Walker,235,76,2013,29.29362881
James,Paxton,235,76,2013,29.29362881
C. J.,Cron,235,76,2014,29.29362881
Chris,Dominguez,235,76,2014,29.29362881
Asher,Wojciechowski,235,76,2015,29.29362881
Mayckol,Guaipe,235,76,2015,29.29362881
Brian,Johnson,235,76,2015,29.29362881
Jon,Gray,235,76,2015,29.29362881
Peter,O'Brien,235,76,2015,29.29362881
Jett,Bandy,235,76,2015,29.29362881
Boog,Powell,230,76,1961,28.67036011
Jim,Maler,230,76,1981,28.67036011
Rob,Dibble,230,76,1988,28.67036011
Bob,Ayrault,230,76,1992,28.67036011
Mark,Johnson,230,76,1995,28.67036011
Kevin,Millwood,230,76,1997,28.67036011
Wes,Helms,230,76,1998,28.67036011
Joe,Nathan,230,76,1999,28.67036011
Kyle,Farnsworth,230,76,1999,28.67036011
A. J.,Burnett,230,76,1999,28.67036011
Brad,Penny,230,76,2000,28.67036011
Jason,Grilli,230,76,2000,28.67036011
Brian,Buchanan,230,76,2000,28.67036011
Lorenzo,Barcelo,230,76,2000,28.67036011
Brian,Fuentes,230,76,2001,28.67036011
Rafael,Soriano,230,76,2002,28.67036011
Joe,Borchard,230,76,2002,28.67036011
Stephen,Smitherman,230,76,2003,28.67036011
Roberto,Hernandez,230,76,2006,28.67036011
Tom,Shearn,230,76,2007,28.67036011
Joe,Koshansky,230,76,2007,28.67036011
Garrett,Mock,230,76,2008,28.67036011
Chris,Dickerson,230,76,2008,28.67036011
Craig,Stammen,230,76,2009,28.67036011
Aaron,Bates,230,76,2009,28.67036011
Justin,Smoak,230,76,2010,28.67036011
Stephen,Strasburg,230,76,2010,28.67036011
Matt,Mangini,230,76,2010,28.67036011
Jordan,Lyles,230,76,2011,28.67036011
Addison,Reed,230,76,2011,28.67036011
Kyle,Skipworth,230,76,2013,28.67036011
Sean,Nolin,230,76,2013,28.67036011
Gerrit,Cole,230,76,2013,28.67036011
Archie,Bradley,230,76,2015,28.67036011
Josh,Ravin,230,76,2015,28.67036011
Alec,Asher,230,76,2015,28.67036011
Adrian,Houser,230,76,2015,28.67036011
Joey,Jay,228,76,1953,28.42105263
Lariel,Gonzalez,228,76,1998,28.42105263
Joe,Kennedy,227,76,2001,28.29639889
Johnny,Gray,226,76,1954,28.17174515
Mark,Funderburk,226,76,1981,28.17174515
Eric,Raich,225,76,1975,28.04709141
Paul,Reuschel,225,76,1975,28.04709141
Don,Robinson,225,76,1978,28.04709141
Mark,Lee,225,76,1978,28.04709141
Gene,Krug,225,76,1981,28.04709141
Barry,Jones,225,76,1986,28.04709141
Matt,Stark,225,76,1987,28.04709141
Brick,Smith,225,76,1987,28.04709141
Dan,Walters,225,76,1992,28.04709141
Matt,Maysey,225,76,1992,28.04709141
Steve,Dunn,225,76,1994,28.04709141
Brooks,Kieschnick,225,76,1996,28.04709141
Steve,Woodard,225,76,1997,28.04709141
Steve,Cox,225,76,1999,28.04709141
Aubrey,Huff,225,76,2000,28.04709141
Jeremy,Affeldt,225,76,2002,28.04709141
Wil,Ledezma,225,76,2003,28.04709141
Matt,Belisle,225,76,2003,28.04709141
Fernando,Cabrera,225,76,2004,28.04709141
Dallas,McPherson,225,76,2004,28.04709141
Chien-Ming,Wang,225,76,2005,28.04709141
Jonathan,Papelbon,225,76,2005,28.04709141
Anthony,Lerew,225,76,2005,28.04709141
Zach,Miner,225,76,2006,28.04709141
Ryan,Sweeney,225,76,2006,28.04709141
Dennis,Sarfate,225,76,2006,28.04709141
Homer,Bailey,225,76,2007,28.04709141
Chris,Perez,225,76,2008,28.04709141
Clayton,Kershaw,225,76,2008,28.04709141
Daniel,Davidson,225,76,2009,28.04709141
Michael,Saunders,225,76,2009,28.04709141
Mitch,Atkins,225,76,2009,28.04709141
Brennan,Boesch,225,76,2010,28.04709141
Jake,Arrieta,225,76,2010,28.04709141
Mark,Trumbo,225,76,2010,28.04709141
Jerry,Sands,225,76,2011,28.04709141
Eric,Hosmer,225,76,2011,28.04709141
Tony,Watson,225,76,2011,28.04709141
Brett,Pill,225,76,2011,28.04709141
Alex,Liddi,225,76,2011,28.04709141
Justin,De Fratus,225,76,2011,28.04709141
Will,Harris,225,76,2012,28.04709141
Bobby,LaFromboise,225,76,2013,28.04709141
Josh,Zeid,225,76,2013,28.04709141
Gus,Schlosser,225,76,2014,28.04709141
Steven,Souza,225,76,2014,28.04709141
Casey,Sadler,225,76,2014,28.04709141
Aaron,Brooks,225,76,2014,28.04709141
Buck,Farmer,225,76,2014,28.04709141
Travis,Shaw,225,76,2015,28.04709141
Michael,Feliz,225,76,2015,28.04709141
Bryan,Clutterbuck,223,76,1986,27.79778393
Jim,Deshaies,222,76,1984,27.67313019
Delvin,James,222,76,2002,27.67313019
Mike,Mahoney,220,76,1897,27.42382271
Ernie,Shore,220,76,1912,27.42382271
Herb,Hall,220,76,1918,27.42382271
Hy,Vandenberg,220,76,1935,27.42382271
Steve,Roser,220,76,1944,27.42382271
Elmer,Sexauer,220,76,1948,27.42382271
Don,Newcombe,220,76,1949,27.42382271
Norm,Zauchin,220,76,1951,27.42382271
Mark,Freeman,220,76,1959,27.42382271
Johnny,Edwards,220,76,1961,27.42382271
Warren,Bogle,220,76,1968,27.42382271
Larry,Maxie,220,76,1969,27.42382271
Bob,Johnson,220,76,1969,27.42382271
Harvey,Shank,220,76,1970,27.42382271
Doug,Konieczny,220,76,1973,27.42382271
Jim,Clancy,220,76,1977,27.42382271
Willie,Mueller,220,76,1978,27.42382271
Joe,Price,220,76,1980,27.42382271
Drew,Hall,220,76,1986,27.42382271
Bob,Milacki,220,76,1988,27.42382271
Jeff,Datz,220,76,1989,27.42382271
Javier,Ortiz,220,76,1990,27.42382271
Scott,Erickson,220,76,1990,27.42382271
Dave,Burba,220,76,1990,27.42382271
Roberto,Hernandez,220,76,1991,27.42382271
Bob,Zupcic,220,76,1991,27.42382271
Paul,Carey,220,76,1993,27.42382271
A. J.,Sager,220,76,1994,27.42382271
Joey,Hamilton,220,76,1994,27.42382271
Jay,Powell,220,76,1995,27.42382271
Brian,Sackinsky,220,76,1996,27.42382271
Amaury,Telemaco,220,76,1996,27.42382271
John,Burke,220,76,1996,27.42382271
Brett,Tomko,220,76,1997,27.42382271
Chris,Clemons,220,76,1997,27.42382271
Jim,Crowell,220,76,1997,27.42382271
Ryan,Bradley,220,76,1998,27.42382271
Matt,DeWitt,220,76,2000,27.42382271
Kris,Wilson,220,76,2000,27.42382271
Javier,Lopez,220,76,2003,27.42382271
Justin,Morneau,220,76,2003,27.42382271
Graham,Koonce,220,76,2003,27.42382271
Tyler,Yates,220,76,2004,27.42382271
John,Maine,220,76,2004,27.42382271
Jeff,Francoeur,220,76,2005,27.42382271
Daniel,Ortmeier,220,76,2005,27.42382271
Shane,Youman,220,76,2006,27.42382271
Hunter,Pence,220,76,2007,27.42382271
Chris,Seddon,220,76,2007,27.42382271
Darren,O'Day,220,76,2008,27.42382271
Tim,Dillard,220,76,2008,27.42382271
Brad,Ziegler,220,76,2008,27.42382271
Luke,French,220,76,2009,27.42382271
Carlos,Fisher,220,76,2009,27.42382271
J. D.,Martin,220,76,2009,27.42382271
Ike,Davis,220,76,2010,27.42382271
Frank,Herrmann,220,76,2010,27.42382271
Chris,Carpenter,220,76,2011,27.42382271
Randall,Delgado,220,76,2011,27.42382271
Scott,Van Slyke,220,76,2012,27.42382271
Juan,Diaz,220,76,2012,27.42382271
Mike,Kickham,220,76,2013,27.42382271
Edgar,Olmos,220,76,2013,27.42382271
Jake,Marisnick,220,76,2013,27.42382271
Kevin,Quackenbush,220,76,2014,27.42382271
Mike,Morin,220,76,2014,27.42382271
Jarrett,Grube,220,76,2014,27.42382271
Mike,Foltynewicz,220,76,2014,27.42382271
Hunter,Strickland,220,76,2014,27.42382271
Greg,Bird,220,76,2015,27.42382271
Cody,Hall,220,76,2015,27.42382271
Tom,Egan,218,76,1965,27.17451524
Johnny,Lindell,217,76,1941,27.0498615
Al,Chambers,217,76,1983,27.0498615
Ryan,Karp,217,76,1995,27.0498615
Mike,James,216,76,1995,26.92520776
Hippo,Vaughn,215,76,1908,26.80055402
Tiny,Osborne,215,76,1922,26.80055402
Bob,Weiland,215,76,1928,26.80055402
Al,Benton,215,76,1934,26.80055402
Jack,Hallett,215,76,1940,26.80055402
Dick,Fowler,215,76,1941,26.80055402
Al,Libke,215,76,1945,26.80055402
Mel,Deutsch,215,76,1946,26.80055402
Don,Larsen,215,76,1953,26.80055402
Ted,Abernathy,215,76,1955,26.80055402
Tom,Acker,215,76,1956,26.80055402
Gordie,Sundin,215,76,1956,26.80055402
Turk,Farrell,215,76,1956,26.80055402
Jim,Umbricht,215,76,1959,26.80055402
Jim,McManus,215,76,1960,26.80055402
Bill,Kelso,215,76,1964,26.80055402
Larry,Dierker,215,76,1964,26.80055402
Don,Pepper,215,76,1966,26.80055402
Mike,Wegener,215,76,1969,26.80055402
Bill,Burbach,215,76,1969,26.80055402
Tom,Timmermann,215,76,1969,26.80055402
Bob,Spence,215,76,1969,26.80055402
Tom,Paciorek,215,76,1970,26.80055402
Cliff,Johnson,215,76,1972,26.80055402
Larry,Christenson,215,76,1973,26.80055402
Pete,Vuckovich,215,76,1975,26.80055402
Dan,O'Brien,215,76,1978,26.80055402
Bob,James,215,76,1978,26.80055402
Ted,Power,215,76,1981,26.80055402
Dave,Hostetler,215,76,1981,26.80055402
Jim,Gott,215,76,1982,26.80055402
Sid,Bream,215,76,1983,26.80055402
Russ,Morman,215,76,1986,26.80055402
Rob,Nelson,215,76,1986,26.80055402
Keith,Brown,215,76,1988,26.80055402
Randy,Nosek,215,76,1989,26.80055402
Cal,Eldred,215,76,1991,26.80055402
Sherman,Obando,215,76,1993,26.80055402
Scott,Ruffcorn,215,76,1993,26.80055402
Eduardo,Perez,215,76,1993,26.80055402
Rick,White,215,76,1994,26.80055402
Jim,Czajkowski,215,76,1994,26.80055402
Lee,Hancock,215,76,1995,26.80055402
Justin,Thompson,215,76,1996,26.80055402
Angel,Echevarria,215,76,1996,26.80055402
Shane,Bowers,215,76,1997,26.80055402
Sean,Casey,215,76,1997,26.80055402
Rolando,Arrojo,215,76,1998,26.80055402
Dean,Crow,215,76,1998,26.80055402
Sean,Lawrence,215,76,1998,26.80055402
Doug,Davis,215,76,1999,26.80055402
Sean,DePaula,215,76,1999,26.80055402
Mark,Watson,215,76,2000,26.80055402
Craig,Dingman,215,76,2000,26.80055402
Dusty,Allen,215,76,2000,26.80055402
Ryan,Vogelsong,215,76,2000,26.80055402
Bob,File,215,76,2001,26.80055402
Dewon,Brazelton,215,76,2002,26.80055402
Dusty,Wathan,215,76,2002,26.80055402
D. J.,Carrasco,215,76,2003,26.80055402
Doug,DeVore,215,76,2004,26.80055402
John,Van Benschoten,215,76,2004,26.80055402
Scott,Baker,215,76,2005,26.80055402
Jason,Bulger,215,76,2005,26.80055402
Dustin,Moseley,215,76,2006,26.80055402
Matt,Garza,215,76,2006,26.80055402
Manny,Acosta,215,76,2007,26.80055402
Kevin,Hart,215,76,2007,26.80055402
Joe,Mather,215,76,2008,26.80055402
Steven,Shell,215,76,2008,26.80055402
Wes,Bankston,215,76,2008,26.80055402
P. J.,Walters,215,76,2009,26.80055402
Daniel,Bard,215,76,2009,26.80055402
Greg,Burke,215,76,2009,26.80055402
Anthony,Swarzak,215,76,2009,26.80055402
Sergio,Santos,215,76,2010,26.80055402
Michael,Kirkman,215,76,2010,26.80055402
Aroldis,Chapman,215,76,2010,26.80055402
Lars,Anderson,215,76,2010,26.80055402
Mark,Hamilton,215,76,2010,26.80055402
DJ,LeMahieu,215,76,2011,26.80055402
Corey,Kluber,215,76,2011,26.80055402
Rafael,Dolis,215,76,2011,26.80055402
Christian,Friedrich,215,76,2012,26.80055402
Matt,Harvey,215,76,2012,26.80055402
Kyle,McPherson,215,76,2012,26.80055402
Tyler,Skaggs,215,76,2012,26.80055402
Burch,Smith,215,76,2013,26.80055402
Alex,Wood,215,76,2013,26.80055402
Charles,Leesman,215,76,2013,26.80055402
Ian,Thomas,215,76,2014,26.80055402
Scott,Carroll,215,76,2014,26.80055402
Jorge,Soler,215,76,2014,26.80055402
Bryan,Price,215,76,2014,26.80055402
Erik,Cordier,215,76,2014,26.80055402
Mitch,Harris,215,76,2015,26.80055402
Oliver,Drake,215,76,2015,26.80055402
Keith,Hessler,215,76,2015,26.80055402
Corey,Seager,215,76,2015,26.80055402
Tom,Hamilton,213,76,1952,26.55124654
Dick,Stuart,212,76,1958,26.4265928
Jim,Cosman,211,76,1966,26.30193906
Bill,Schardt,210,76,1911,26.17728532
Wheezer,Dell,210,76,1912,26.17728532
Roland,Howell,210,76,1912,26.17728532
George,Earnshaw,210,76,1928,26.17728532
Schoolboy,Rowe,210,76,1933,26.17728532
Joe,Mulligan,210,76,1934,26.17728532
Whitey,Wistert,210,76,1934,26.17728532
Manny,Salvo,210,76,1939,26.17728532
Dick,Wakefield,210,76,1941,26.17728532
Joe,Orrell,210,76,1943,26.17728532
Lou,Brissie,210,76,1947,26.17728532
Bob,Wellman,210,76,1948,26.17728532
Joe,Adcock,210,76,1950,26.17728532
Al,Grunwald,210,76,1955,26.17728532
Jim,Pagliaroni,210,76,1955,26.17728532
Haywood,Sullivan,210,76,1955,26.17728532
Don,Cardwell,210,76,1957,26.17728532
Bob,Anderson,210,76,1957,26.17728532
Joe,Shipley,210,76,1958,26.17728532
Ken,Johnson,210,76,1958,26.17728532
Len,Gabrielson,210,76,1960,26.17728532
