playerKey,nameFirst,nameLast,weight,height,debut,BMI
13229,Alexi,Ogando,195,76,2010,23.73355263
13230,Kyle,Weiland,195,76,2011,23.73355263
13231,Zach,Wheeler,195,76,2013,23.73355263
13232,Carlos,Frias,195,76,2014,23.73355263
13233,Brian,Ellington,195,76,2015,23.73355263
13234,Alex,Main,195,77,1914,23.12109968
13235,Don,Kaiser,195,77,1955,23.12109968
13236,Paul,Dicken,195,77,1964,23.12109968
13237,Dave,Bennett,195,77,1964,23.12109968
13238,Hal,Gilson,195,77,1968,23.12109968
13239,Paul,Edmondson,195,77,1969,23.12109968
13240,Chris,Knapp,195,77,1975,23.12109968
13241,Santo,Alcala,195,77,1976,23.12109968
13242,Scott,Sanderson,195,77,1978,23.12109968
13243,Craig,McMurtry,195,77,1983,23.12109968
13244,Mark,Bailey,195,77,1984,23.12109968
13245,Mike,Roesler,195,77,1989,23.12109968
13246,Pete,Schourek,195,77,1991,23.12109968
13247,Jeremy,Hernandez,195,77,1991,23.12109968
13248,Larry,Carter,195,77,1992,23.12109968
13249,Marcus,Moore,195,77,1993,23.12109968
13250,Gar,Finnvold,195,77,1994,23.12109968
13251,Clay,Rapada,195,77,2007,23.12109968
13252,Dexter,Fowler,195,77,2008,23.12109968
13253,Ewell,Blackwell,195,78,1942,22.53205128
13254,Garry,Roggenburk,195,78,1963,22.53205128
13255,Bill,Parsons,195,78,1971,22.53205128
13256,Tom,Thobe,195,78,1995,22.53205128
13257,Jason,Davis,195,78,2002,22.53205128
13258,Slim,Love,195,79,1913,21.96522993
13259,Joe,Average,195.0889,73.32778,1997,25.50649661
13260,Joe,Average,195.9742,73.68041,1996,25.3775772
13261,Piggy,Ward,196,69,1883,28.94097879
13262,Darryl,Motley,196,69,1981,28.94097879
13263,Jim,McAnany,196,70,1958,28.12
13264,Gus,Krock,196,72,1888,26.57947531
13265,Jack,Quinn,196,72,1909,26.57947531
13266,Otto,Miller,196,72,1910,26.57947531
13267,Roy,Easterwood,196,72,1944,26.57947531
13268,Russ,Sullivan,196,72,1951,26.57947531
13269,Jim,Rivera,196,72,1952,26.57947531
13270,Gary,Blaylock,196,72,1959,26.57947531
13271,Leron,Lee,196,72,1969,26.57947531
13272,Aaron,Fultz,196,72,2000,26.57947531
13273,Rube,Waddell,196,73,1897,25.85625821
13274,Irv,Higginbotham,196,73,1906,25.85625821
13275,Joe,Benz,196,73,1911,25.85625821
13276,Casper,Asbjornson,196,73,1928,25.85625821
13277,Joe,Samuels,196,73,1930,25.85625821
13278,Hank,Helf,196,73,1938,25.85625821
13279,Gary,Bell,196,73,1958,25.85625821
13280,Mike,Kekich,196,73,1965,25.85625821
13281,Mike,Fitzgerald,196,73,1988,25.85625821
13282,Joe,Grahe,196,73,1990,25.85625821
13283,Yohanny,Valera,196,73,2000,25.85625821
13284,Jim,Sheehan,196,74,1936,25.16216216
13285,George,Diehl,196,74,1942,25.16216216
13286,Harry,Perkowski,196,74,1947,25.16216216
13287,Elston,Howard,196,74,1955,25.16216216
13288,George,Werley,196,74,1956,25.16216216
13289,Bob,Chance,196,74,1963,25.16216216
13290,Bill,James,196,75,1913,24.49564444
13291,Orval,Grove,196,75,1940,24.49564444
13292,Arnie,Portocarrero,196,75,1954,24.49564444
13293,Jim,Bronstad,196,75,1959,24.49564444
13294,Jay,Faatz,196,76,1884,23.85526316
13295,Elmer,Gedeon,196,76,1939,23.85526316
13296,Bill,Greif,196,76,1971,23.85526316
13297,Doug,Frobel,196,76,1982,23.85526316
13298,Dick,Koecher,196,77,1946,23.23966942
13299,Paddy,Livingston,197,68,1901,29.95047578
13300,Jumbo,McGinnis,197,70,1882,28.26346939
13301,Nick,Altrock,197,70,1898,28.26346939
13302,Johnny,Marcum,197,71,1933,27.47292204
13303,Bob,Wilson,197,71,1958,27.47292204
13304,Neal,Brady,197,72,1915,26.71508488
13305,Gene,Hasson,197,72,1937,26.71508488
13306,Roger,Maris,197,72,1957,26.71508488
13307,Spud,Davis,197,73,1928,25.98817789
13308,Belve,Bean,197,73,1930,25.98817789
13309,Willie,Crawford,197,73,1964,25.98817789
13310,Johnny,Bench,197,73,1967,25.98817789
13311,Al,Cowens,197,73,1974,25.98817789
13312,Terry,Whitfield,197,73,1974,25.98817789
13313,Neal,Heaton,197,73,1982,25.98817789
13314,Tony,Longmire,197,73,1993,25.98817789
13315,Eddie,Rommel,197,74,1920,25.29054054
13316,Ed,Gallagher,197,74,1932,25.29054054
13317,Joe,Dobson,197,74,1939,25.29054054
13318,Wally,Bunker,197,74,1963,25.29054054
13319,Duke,Sims,197,74,1964,25.29054054
13320,Gary,Nolan,197,74,1967,25.29054054
13321,Keith,Lampard,197,74,1969,25.29054054
13322,Art,Kusnyer,197,74,1970,25.29054054
13323,Jason,Rakers,197,74,1998,25.29054054
13324,Jack,Richardson,197,75,1915,24.62062222
13325,Jake,Jones,197,75,1941,24.62062222
13326,Bud,Black,197,75,1952,24.62062222
13327,Corky,Withrow,197,75,1963,24.62062222
13328,Woodie,Fryman,197,75,1966,24.62062222
13329,Mike,Myers,197,75,1995,24.62062222
13330,Marty,Janzen,197,75,1996,24.62062222
13331,Jerrod,Riggan,197,75,2000,24.62062222
13332,Jim,Brosnan,197,76,1954,23.97697368
13333,Wes,Gardner,197,76,1984,23.97697368
13334,Danny,Litwhiler,198,70,1940,28.40693878
13335,Gail,Hopkins,198,70,1968,28.40693878
13336,Steve,Farr,198,70,1984,28.40693878
13337,Javier,Valentin,198,70,1997,28.40693878
13338,Ed,Swartwood,198,71,1881,27.6123785
13339,Willie,Murphy,198,71,1884,27.6123785
13340,Bud,Tinning,198,71,1932,27.6123785
13341,Chuck,Sheerin,198,71,1936,27.6123785
13342,Virgil,Trucks,198,71,1941,27.6123785
13343,John,Roskos,198,71,1998,27.6123785
13344,Joe,Mowry,198,72,1933,26.85069444
13345,Glenn,McQuillen,198,72,1938,26.85069444
13346,Zach,Monroe,198,72,1958,26.85069444
13347,Rene,Lachemann,198,72,1965,26.85069444
13348,George,Vukovich,198,72,1980,26.85069444
13349,Scott,Little,198,72,1989,26.85069444
13350,Alex,Romero,198,72,2008,26.85069444
13351,Joe,Harris,198,73,1905,26.12009758
13352,Al,Todd,198,73,1932,26.12009758
13353,Dick,Ward,198,73,1934,26.12009758
13354,Pat,Tobin,198,73,1941,26.12009758
13355,Billy,Muffett,198,73,1957,26.12009758
13356,Jack,Lamabe,198,73,1962,26.12009758
13357,Bruce,Brubaker,198,73,1967,26.12009758
13358,Joe,Lahoud,198,73,1968,26.12009758
13359,Flame,Delhi,198,74,1912,25.41891892
13360,Sam,Gibson,198,74,1926,25.41891892
13361,Wally,Berger,198,74,1930,25.41891892
13362,Herman,Fink,198,74,1935,25.41891892
13363,Sig,Jakucki,198,74,1936,25.41891892
13364,Nick,Etten,198,74,1938,25.41891892
13365,Frank,Jelincich,198,74,1941,25.41891892
13366,Bill,Donovan,198,74,1942,25.41891892
13367,Hal,Bevan,198,74,1952,25.41891892
13368,Russ,Kemmerer,198,74,1954,25.41891892
13369,Ray,Jarvis,198,74,1969,25.41891892
13370,Tim,Bogar,198,74,1993,25.41891892
13371,Claude,Passeau,198,75,1935,24.7456
13372,Tex,Hughson,198,75,1941,24.7456
13373,Hank,Sauer,198,75,1941,24.7456
13374,Gene,Bearden,198,75,1947,24.7456
13375,Bill,Oster,198,75,1954,24.7456
13376,John,Oldham,198,75,1956,24.7456
13377,Al,Lachowicz,198,75,1983,24.7456
13378,Mark,Lee,198,75,1988,24.7456
13379,Larry,Miggins,198,76,1948,24.09868421
13380,Willie,McCovey,198,76,1959,24.09868421
13381,Ron,Tompkins,198,76,1965,24.09868421
13382,Joel,Skinner,198,76,1983,24.09868421
13383,Blackie,Schwamb,198,77,1948,23.47680891
13384,John,O'Donoghue,198,78,1993,22.87869822
13385,Joe,Average,198.1394,73.54327,1998,25.75373935
13386,Joe,Average,198.5392,73.64706,2000,25.73302037
13387,Joe,Average,198.7667,73.66667,1999,25.74879296
13388,Darren,Holmes,199,72,1990,26.98630401
13389,Jack,Scott,199,74,1916,25.5472973
13390,Angel,Salome,200,67,2008,31.32100691
13391,Jimmy,Peoples,200,68,1884,30.40657439
13392,George,Mappes,200,68,1885,30.40657439
13393,Charlie,Harris,200,68,1899,30.40657439
13394,Henry,Rodriguez,200,68,2012,30.40657439
13395,Roger,Bresnahan,200,69,1897,29.53161101
13396,Matt,Stairs,200,69,1992,29.53161101
13397,Akinori,Iwamura,200,69,2007,29.53161101
13398,Jason,Bourgeois,200,69,2008,29.53161101
13399,Christian,Vazquez,200,69,2014,29.53161101
13400,Rafael,Lopez,200,69,2014,29.53161101
13401,Buck,West,200,70,1884,28.69387755
13402,Jake,Beckley,200,70,1888,28.69387755
13403,Ad,Gumbert,200,70,1888,28.69387755
13404,Harry,Betts,200,70,1903,28.69387755
13405,Roy,Hitt,200,70,1907,28.69387755
13406,John,Burrows,200,70,1943,28.69387755
13407,Pat,Seerey,200,70,1943,28.69387755
13408,Dave,Schneck,200,70,1972,28.69387755
13409,Brian,Traxler,200,70,1990,28.69387755
13410,Ricky,Bones,200,70,1991,28.69387755
13411,Mike,Bovee,200,70,1997,28.69387755
13412,Dicky,Gonzalez,200,70,2001,28.69387755
13413,Bry,Nelson,200,70,2002,28.69387755
13414,Aaron,Guiel,200,70,2002,28.69387755
13415,Alex,Prieto,200,70,2003,28.69387755
13416,Drew,Meyer,200,70,2006,28.69387755
13417,Danny,Putnam,200,70,2007,28.69387755
13418,Tony,Abreu,200,70,2007,28.69387755
13419,Lee,Gronkiewicz,200,70,2007,28.69387755
13420,Tommy,Watkins,200,70,2007,28.69387755
13421,Luis,Valbuena,200,70,2008,28.69387755
13422,Andrew,McCutchen,200,70,2009,28.69387755
13423,Osvaldo,Martinez,200,70,2010,28.69387755
13424,Trayvon,Robinson,200,70,2011,28.69387755
13425,Adron,Chambers,200,70,2011,28.69387755
13426,Kelvin,Herrera,200,70,2011,28.69387755
13427,Kole,Calhoun,200,70,2012,28.69387755
13428,Jackie,Bradley,200,70,2013,28.69387755
13429,Max,Stassi,200,70,2013,28.69387755
13430,Yhonathan,Barrios,200,70,2015,28.69387755
13431,Honus,Wagner,200,71,1897,27.89129141
13432,Bill,Richardson,200,71,1901,27.89129141
13433,Lave,Winham,200,71,1902,27.89129141
13434,Boss,Schmidt,200,71,1906,27.89129141
13435,Elmer,Steele,200,71,1907,27.89129141
13436,Chet,Carmichael,200,71,1909,27.89129141
13437,Bill,Steele,200,71,1910,27.89129141
13438,Jack,Bentley,200,71,1913,27.89129141
13439,Ted,Lyons,200,71,1923,27.89129141
13440,Sid,Womack,200,71,1926,27.89129141
13441,George,Susce,200,71,1929,27.89129141
13442,Jeff,Heath,200,71,1936,27.89129141
13443,Sig,Broskie,200,71,1940,27.89129141
13444,Jim,Castiglia,200,71,1942,27.89129141
13445,Guy,Curtright,200,71,1943,27.89129141
13446,Bill,McCahan,200,71,1946,27.89129141
13447,Willard,Brown,200,71,1947,27.89129141
13448,Matt,Batts,200,71,1947,27.89129141
13449,Lou,Berberet,200,71,1954,27.89129141
13450,Bill,Stewart,200,71,1955,27.89129141
13451,Chuck,Essegian,200,71,1958,27.89129141
13452,John,Wyatt,200,71,1961,27.89129141
13453,Carlos,May,200,71,1968,27.89129141
13454,Jack,Lazorko,200,71,1984,27.89129141
13455,German,Jimenez,200,71,1988,27.89129141
13456,Pete,Dalena,200,71,1989,27.89129141
13457,Sean,Berry,200,71,1990,27.89129141
13458,Laddie,Renfroe,200,71,1991,27.89129141
13459,Brent,Cookson,200,71,1995,27.89129141
13460,Elmer,Dessens,200,71,1996,27.89129141
13461,Danny,Graves,200,71,1996,27.89129141
13462,Abraham,Nunez,200,71,1997,27.89129141
13463,Melvin,Mora,200,71,1999,27.89129141
13464,Jason,LaRue,200,71,1999,27.89129141
13465,Keith,Johnson,200,71,2000,27.89129141
13466,Pablo,Ozuna,200,71,2000,27.89129141
13467,Chris,Magruder,200,71,2001,27.89129141
13468,Yorvit,Torrealba,200,71,2001,27.89129141
13469,Willie,Bloomquist,200,71,2002,27.89129141
13470,Jeremy,Hill,200,71,2002,27.89129141
13471,Chris,Aguila,200,71,2004,27.89129141
13472,Ian,Snell,200,71,2004,27.89129141
13473,Paul,Phillips,200,71,2004,27.89129141
13474,Jason,Repko,200,71,2005,27.89129141
13475,Aaron,Hill,200,71,2005,27.89129141
13476,Ramon,Ramirez,200,71,2006,27.89129141
13477,Santiago,Ramirez,200,71,2006,27.89129141
13478,Mike,Rouse,200,71,2006,27.89129141
13479,Steve,Pearce,200,71,2007,27.89129141
13480,Jose,Morales,200,71,2007,27.89129141
13481,Clete,Thomas,200,71,2008,27.89129141
13482,Ramiro,Pena,200,71,2009,27.89129141
13483,Kenshin,Kawakami,200,71,2009,27.89129141
13484,Junichi,Tazawa,200,71,2009,27.89129141
13485,Ruben,Tejada,200,71,2010,27.89129141
13486,Ryota,Igarashi,200,71,2010,27.89129141
13487,Daniel,Nava,200,71,2010,27.89129141
13488,Steven,Hill,200,71,2010,27.89129141
13489,Russ,Mitchell,200,71,2010,27.89129141
13490,Cedric,Hunter,200,71,2011,27.89129141
13491,Ivan,De Jesus,200,71,2011,27.89129141
13492,Luis,Marte,200,71,2011,27.89129141
13493,Erasmo,Ramirez,200,71,2012,27.89129141
13494,Brian,Dozier,200,71,2012,27.89129141
13495,Alfredo,Marte,200,71,2013,27.89129141
13496,Colt,Hynes,200,71,2013,27.89129141
13497,Tuffy,Gosewisch,200,71,2013,27.89129141
13498,Jorge,Polanco,200,71,2014,27.89129141
13499,Enrique,Hernandez,200,71,2014,27.89129141
13500,Austin,Adams,200,71,2014,27.89129141
13501,Jackson,Williams,200,71,2014,27.89129141
13502,Odubel,Herrera,200,71,2015,27.89129141
13503,Jack,Leathersich,200,71,2015,27.89129141
13504,Angel,Castro,200,71,2015,27.89129141
13505,Edgar,Smith,200,72,1883,27.12191358
13506,Cyclone,Ryan,200,72,1887,27.12191358
13507,Vince,Dailey,200,72,1890,27.12191358
13508,Al,Orth,200,72,1895,27.12191358
13509,Jack,Cronin,200,72,1895,27.12191358
13510,Cy,Seymour,200,72,1896,27.12191358
13511,Klondike,Douglass,200,72,1896,27.12191358
13512,John,Hinton,200,72,1901,27.12191358
13513,Whitey,Guese,200,72,1901,27.12191358
13514,Pat,Carney,200,72,1901,27.12191358
13515,Bill,Hogg,200,72,1905,27.12191358
13516,Claude,Rothgeb,200,72,1905,27.12191358
13517,Con,Starkel,200,72,1906,27.12191358
13518,Bill,Tozer,200,72,1908,27.12191358
13519,Bert,Weeden,200,72,1911,27.12191358
13520,Colonel,Snover,200,72,1919,27.12191358
13521,Lou,Gehrig,200,72,1923,27.12191358
13522,Nick,Cullop,200,72,1926,27.12191358
13523,Pat,Malone,200,72,1928,27.12191358
13524,Jim,Peterson,200,72,1931,27.12191358
13525,Chink,Outen,200,72,1933,27.12191358
13526,Ernie,Koy,200,72,1938,27.12191358
13527,Ray,Mack,200,72,1938,27.12191358
13528,Bill,Baker,200,72,1940,27.12191358
13529,Frank,Kalin,200,72,1940,27.12191358
13530,John,Leovich,200,72,1941,27.12191358
13531,George,Pfister,200,72,1941,27.12191358
13532,Rocky,Stone,200,72,1943,27.12191358
13533,John,McHale,200,72,1943,27.12191358
13534,Mike,Garbark,200,72,1944,27.12191358
13535,Paul,O'Dea,200,72,1944,27.12191358
13536,George,Woodend,200,72,1944,27.12191358
13537,Jug,Thesenga,200,72,1944,27.12191358
13538,Don,Lund,200,72,1945,27.12191358
13539,Frank,Hiller,200,72,1946,27.12191358
13540,Buddy,Lively,200,72,1947,27.12191358
13541,Cliff,Aberson,200,72,1947,27.12191358
13542,Ken,Wood,200,72,1948,27.12191358
13543,Alex,Kellner,200,72,1948,27.12191358
13544,Dizzy,Sutherland,200,72,1949,27.12191358
13545,Normie,Roy,200,72,1950,27.12191358
13546,Bob,Cerv,200,72,1951,27.12191358
13547,Red,Wilson,200,72,1951,27.12191358
13548,Walt,Kellner,200,72,1952,27.12191358
13549,Bob,Lennon,200,72,1954,27.12191358
13550,Ed,Bouchee,200,72,1956,27.12191358
13551,Ray,Shearer,200,72,1957,27.12191358
13552,Roger,McCardell,200,72,1959,27.12191358
13553,Dick,Bertell,200,72,1960,27.12191358
13554,Galen,Cisco,200,72,1961,27.12191358
13555,Jack,Hamilton,200,72,1962,27.12191358
13556,John,Weekly,200,72,1962,27.12191358
13557,Ray,Culp,200,72,1963,27.12191358
13558,Wayne,Graham,200,72,1963,27.12191358
13559,Bob,Moose,200,72,1967,27.12191358
13560,Carl,Morton,200,72,1969,27.12191358
13561,Greg,Garrett,200,72,1970,27.12191358
13562,Carmen,Fanzone,200,72,1970,27.12191358
13563,Pat,Jacquez,200,72,1971,27.12191358
13564,Bill,Fahey,200,72,1971,27.12191358
13565,Ron,LeFlore,200,72,1974,27.12191358
13566,Dan,Warthen,200,72,1975,27.12191358
13567,Ron,Jackson,200,72,1975,27.12191358
13568,Glenn,Brummer,200,72,1981,27.12191358
13569,Ronn,Reynolds,200,72,1982,27.12191358
13570,Ricky,Nelson,200,72,1983,27.12191358
13571,John,Russell,200,72,1984,27.12191358
13572,Ken,Caminiti,200,72,1987,27.12191358
13573,Chris,Gwynn,200,72,1987,27.12191358
13574,Derek,Lilliquist,200,72,1989,27.12191358
13575,Greg,Olson,200,72,1989,27.12191358
13576,Joe,Kmak,200,72,1993,27.12191358
13577,Marty,Cordova,200,72,1995,27.12191358
13578,Reid,Cornelius,200,72,1995,27.12191358
13579,Chris,Tremie,200,72,1995,27.12191358
13580,Raul,Casanova,200,72,1996,27.12191358
13581,Mike,Figga,200,72,1997,27.12191358
13582,Alex,Cora,200,72,1998,27.12191358
13583,Jordan,Zimmerman,200,72,1999,27.12191358
13584,Matt,Herges,200,72,1999,27.12191358
13585,Dewayne,Wise,200,72,2000,27.12191358
13586,Joe,Strong,200,72,2000,27.12191358
13587,Joel,Pineiro,200,72,2000,27.12191358
13588,Jack,Wilson,200,72,2001,27.12191358
13589,Brad,Wilkerson,200,72,2001,27.12191358
13590,Terry,Pearson,200,72,2002,27.12191358
13591,John,Foster,200,72,2002,27.12191358
13592,Kevin,Cash,200,72,2002,27.12191358
13593,Freddy,Sanchez,200,72,2002,27.12191358
13594,David,Sanders,200,72,2003,27.12191358
13595,Lew,Ford,200,72,2003,27.12191358
13596,Julio,Manon,200,72,2003,27.12191358
13597,Eric,Bruntlett,200,72,2003,27.12191358
13598,Jon,Adkins,200,72,2003,27.12191358
13599,Akinori,Otsuka,200,72,2004,27.12191358
13600,Scott,Hairston,200,72,2004,27.12191358
13601,Matt,Treanor,200,72,2004,27.12191358
13602,Cory,Sullivan,200,72,2005,27.12191358
13603,Keiichi,Yabu,200,72,2005,27.12191358
13604,Tyrell,Godwin,200,72,2005,27.12191358
13605,John,Koronka,200,72,2005,27.12191358
13606,Rick,Short,200,72,2005,27.12191358
13607,Ian,Kinsler,200,72,2006,27.12191358
13608,Jonathan,Sanchez,200,72,2006,27.12191358
13609,Oswaldo,Navarro,200,72,2006,27.12191358
13610,Matthew,Brown,200,72,2007,27.12191358
13611,Brian,Buscher,200,72,2007,27.12191358
13612,Aaron,Laffey,200,72,2007,27.12191358
13613,Ian,Kennedy,200,72,2007,27.12191358
13614,Kosuke,Fukudome,200,72,2008,27.12191358
13615,Sean,Rodriguez,200,72,2008,27.12191358
13616,Jason,Perry,200,72,2008,27.12191358
13617,Marco,Estrada,200,72,2008,27.12191358
13618,Wilkin,Castillo,200,72,2008,27.12191358
13619,George,Kottaras,200,72,2008,27.12191358
13620,Elvis,Andrus,200,72,2009,27.12191358
13621,Brian,Duensing,200,72,2009,27.12191358
13622,Ken,Takahashi,200,72,2009,27.12191358
13623,Wilton,Lopez,200,72,2009,27.12191358
13624,Chris,Pettit,200,72,2009,27.12191358
13625,Bryan,Petersen,200,72,2010,27.12191358
13626,Lucas,May,200,72,2010,27.12191358
13627,David,Cooper,200,72,2011,27.12191358
13628,Andrew,Brown,200,72,2011,27.12191358
13629,Steve,Lombardozzi,200,72,2011,27.12191358
13630,Charlie,Culberson,200,72,2012,27.12191358
13631,Alex,Castellanos,200,72,2012,27.12191358
13632,Ryan,Verdugo,200,72,2012,27.12191358
13633,Jurickson,Profar,200,72,2012,27.12191358
13634,Chris,Herrmann,200,72,2012,27.12191358
13635,L. J.,Hoes,200,72,2012,27.12191358
13636,Zach,Clark,200,72,2013,27.12191358
13637,Cory,Rasmus,200,72,2013,27.12191358
13638,Jose,Dominguez,200,72,2013,27.12191358
13639,Adrian,Nieto,200,72,2014,27.12191358
13640,Matt,Szczur,200,72,2014,27.12191358
13641,Ryan,Dennick,200,72,2014,27.12191358
13642,Jairo,Diaz,200,72,2014,27.12191358
13643,Addison,Russell,200,72,2015,27.12191358
13644,Tyler,Saladino,200,72,2015,27.12191358
13645,Dustin,Garneau,200,72,2015,27.12191358
13646,Amos,Rusie,200,73,1889,26.38393695
13647,Billy,Gumbert,200,73,1890,26.38393695
13648,John,Buckley,200,73,1890,26.38393695
13649,Frank,Killen,200,73,1891,26.38393695
13650,Ed,Gremminger,200,73,1895,26.38393695
13651,Frank,Dupee,200,73,1901,26.38393695
13652,Vive,Lindaman,200,73,1906,26.38393695
13653,Walter,Johnson,200,73,1907,26.38393695
13654,Jeff,Sweeney,200,73,1908,26.38393695
13655,Shoeless Joe,Jackson,200,73,1908,26.38393695
13656,Bob,Bescher,200,73,1908,26.38393695
13657,Butch,Schmidt,200,73,1909,26.38393695
13658,Dan,Griner,200,73,1912,26.38393695
13659,Mike,Gonzalez,200,73,1912,26.38393695
13660,Harry,Williams,200,73,1913,26.38393695
13661,Harry,Glenn,200,73,1915,26.38393695
13662,Jimmie,Wilson,200,73,1923,26.38393695
13663,Heinie,Manush,200,73,1923,26.38393695
13664,Bill,Terry,200,73,1923,26.38393695
13665,Tex,Vache,200,73,1925,26.38393695
13666,Ivy,Andrews,200,73,1931,26.38393695
13667,Pete,Daglia,200,73,1932,26.38393695
13668,Lou,Fette,200,73,1937,26.38393695
13669,Woody,Davis,200,73,1938,26.38393695
13670,Ken,Silvestri,200,73,1939,26.38393695
13671,Frank,Secory,200,73,1940,26.38393695
13672,Johnny,Grodzicki,200,73,1941,26.38393695
13673,Hi,Bithorn,200,73,1942,26.38393695
13674,Ed,Hanyzewski,200,73,1942,26.38393695
13675,Orie,Arntzen,200,73,1943,26.38393695
13676,Connie,Creeden,200,73,1943,26.38393695
13677,Ken,Sears,200,73,1943,26.38393695
13678,Fred,Sanford,200,73,1943,26.38393695
13679,Bob,Finley,200,73,1943,26.38393695
13680,Gil,Hodges,200,73,1943,26.38393695
13681,Barney,Mussill,200,73,1944,26.38393695
13682,Red,Hayworth,200,73,1944,26.38393695
13683,Jim,Wilson,200,73,1945,26.38393695
13684,Papa,Williams,200,73,1945,26.38393695
13685,Stan,Wentzel,200,73,1945,26.38393695
13686,Ferrell,Anderson,200,73,1946,26.38393695
13687,Ernie,Andres,200,73,1946,26.38393695
13688,Mike,Budnick,200,73,1946,26.38393695
13689,Fenton,Mole,200,73,1949,26.38393695
13690,Hal,Keller,200,73,1949,26.38393695
13691,Jay,Van Noy,200,73,1951,26.38393695
13692,Bud,Sheely,200,73,1951,26.38393695
13693,Jim,Greengrass,200,73,1952,26.38393695
13694,Jim,Hughes,200,73,1952,26.38393695
13695,Pete,Naton,200,73,1953,26.38393695
13696,Bob,Giggie,200,73,1959,26.38393695
13697,Don,Dillard,200,73,1959,26.38393695
13698,Bob,Priddy,200,73,1962,26.38393695
13699,Al,Ferrara,200,73,1963,26.38393695
13700,Jeoff,Long,200,73,1963,26.38393695
13701,Joe,Hoerner,200,73,1963,26.38393695
13702,Hal,King,200,73,1967,26.38393695
13703,Les,Cain,200,73,1968,26.38393695
13704,Gary,Holman,200,73,1968,26.38393695
13705,Andy,Messersmith,200,73,1968,26.38393695
13706,Danny,Morris,200,73,1968,26.38393695
13707,Jeff,Burroughs,200,73,1970,26.38393695
13708,Richie,Zisk,200,73,1971,26.38393695
13709,Tom,Norton,200,73,1972,26.38393695
13710,Mark,Wiley,200,73,1975,26.38393695
13711,Gene,Pentz,200,73,1975,26.38393695
13712,Craig,Cacek,200,73,1977,26.38393695
13713,Bud,Bulling,200,73,1977,26.38393695
13714,Larry,Bradford,200,73,1977,26.38393695
13715,Rick,Sweet,200,73,1978,26.38393695
13716,Dennis,Werth,200,73,1979,26.38393695
13717,Steve,Davis,200,73,1979,26.38393695
13718,Alejandro,Pena,200,73,1981,26.38393695
13719,Jesse,Barfield,200,73,1981,26.38393695
13720,Dan,Morogiello,200,73,1983,26.38393695
13721,Matt,Williams,200,73,1983,26.38393695
13722,Jose,Rijo,200,73,1984,26.38393695
13723,Jim,Presley,200,73,1984,26.38393695
13724,Kevin,Buckley,200,73,1984,26.38393695
13725,Joe,Boever,200,73,1985,26.38393695
13726,Billy Jo,Robidoux,200,73,1985,26.38393695
13727,Jim,Lindeman,200,73,1986,26.38393695
13728,Willie,Fraser,200,73,1986,26.38393695
13729,Mike,Macfarlane,200,73,1987,26.38393695
13730,Jessie,Reid,200,73,1987,26.38393695
13731,Greg,Myers,200,73,1987,26.38393695
13732,Kenny,Rogers,200,73,1989,26.38393695
13733,Scott,Brosius,200,73,1991,26.38393695
13734,Dave,Haas,200,73,1991,26.38393695
13735,Gary,Cooper,200,73,1991,26.38393695
13736,Dan,Peltier,200,73,1992,26.38393695
13737,Mike,Butcher,200,73,1992,26.38393695
13738,Sterling,Hitchcock,200,73,1992,26.38393695
13739,Trevor,Hoffman,200,73,1993,26.38393695
13740,Derek,Lee,200,73,1993,26.38393695
13741,Keith,Gordon,200,73,1993,26.38393695
13742,Joe,Siddall,200,73,1993,26.38393695
13743,John,Hudek,200,73,1994,26.38393695
13744,John,Frascatore,200,73,1994,26.38393695
13745,Ricky,Bottalico,200,73,1994,26.38393695
13746,Rodney,Myers,200,73,1996,26.38393695
13747,Edgar,Renteria,200,73,1996,26.38393695
13748,Izzy,Molina,200,73,1996,26.38393695
13749,Bobby,Estalella,200,73,1996,26.38393695
13750,Tom,Martin,200,73,1997,26.38393695
13751,Will,Cunnane,200,73,1997,26.38393695
13752,Ken,Cloude,200,73,1997,26.38393695
13753,Tom,Evans,200,73,1997,26.38393695
13754,Russ,Ortiz,200,73,1998,26.38393695
13755,Trey,Moore,200,73,1998,26.38393695
13756,Eddie,Priest,200,73,1998,26.38393695
13757,Willis,Otanez,200,73,1998,26.38393695
13758,Mark,Strittmatter,200,73,1998,26.38393695
13759,J. D.,Drew,200,73,1998,26.38393695
13760,Jeff,Zimmerman,200,73,1999,26.38393695
13761,David,Lee,200,73,1999,26.38393695
13762,Dave,Borkowski,200,73,1999,26.38393695
13763,Justin,Brunette,200,73,2000,26.38393695
13764,Mike,Mahoney,200,73,2000,26.38393695
13765,Michael,Young,200,73,2000,26.38393695
13766,Shea,Hillenbrand,200,73,2001,26.38393695
13767,Christian,Parker,200,73,2001,26.38393695
13768,Kris,Foster,200,73,2001,26.38393695
13769,Brandon,Lyon,200,73,2001,26.38393695
13770,John,Stephens,200,73,2002,26.38393695
13771,Tony,Alvarez,200,73,2002,26.38393695
13772,Robb,Quinlan,200,73,2003,26.38393695
13773,Clint,Barmes,200,73,2003,26.38393695
13774,Juan,Cerros,200,73,2003,26.38393695
13775,Scott,Dohmann,200,73,2004,26.38393695
13776,Joe,Horgan,200,73,2004,26.38393695
13777,Lance,Cormier,200,73,2004,26.38393695
13778,Brendan,Harris,200,73,2004,26.38393695
13779,Curtis,Granderson,200,73,2004,26.38393695
13780,J. J.,Hardy,200,73,2005,26.38393695
13781,Ray,Sadler,200,73,2005,26.38393695
