"","nameFirst","nameLast","weight","height","debut","BMI"
"3459","Matt","Capps",250,74,2005,32.87070855
"3460","Joba","Chamberlain",250,74,2007,32.87070855
"3461","Vance","Worley",250,74,2010,32.87070855
"3462","Rob","Delaney",250,74,2010,32.87070855
"3463","Juan","Jaime",250,74,2014,32.87070855
"3464","Juan","Acevedo",245,74,1995,32.21329438
"3465","Livan","Hernandez",245,74,1996,32.21329438
"3466","Erick","Almonte",245,74,2001,32.21329438
"3467","Rob","Tejeda",245,74,2005,32.21329438
"3468","Paul","Maholm",245,74,2005,32.21329438
"3469","Zack","Segovia",245,74,2007,32.21329438
"3470","Juan","Francisco",245,74,2009,32.21329438
"3471","Mike","Wilson",245,74,2011,32.21329438
"3472","Marc","Krauss",245,74,2013,32.21329438
"3473","Derrick","Gibson",244,74,1998,32.08181154
"3474","Albie","Lopez",240,74,1993,31.5558802
"3475","Carlos","Castillo",240,74,1997,31.5558802
"3476","Jeff","Wallace",240,74,1997,31.5558802
"3477","Daryle","Ward",240,74,1998,31.5558802
"3478","Mark","Buehrle",240,74,2000,31.5558802
"3479","Jesus","Colome",240,74,2001,31.5558802
"3480","Ken","Harvey",240,74,2001,31.5558802
"3481","Hung-Chih","Kuo",240,74,2005,31.5558802
"3482","Tony","Pena",240,74,2006,31.5558802
"3483","Cory","Doyne",240,74,2007,31.5558802
"3484","Nick","Stavinoha",240,74,2008,31.5558802
"3485","Carlos","Corporan",240,74,2009,31.5558802
"3486","Logan","Morrison",240,74,2010,31.5558802
"3487","Anthony","Recker",240,74,2011,31.5558802
"3488","Hector","Carrasco",235,74,1994,30.89846603
"3489","Jason","Jennings",235,74,2001,30.89846603
"3490","Lyle","Overbay",235,74,2001,30.89846603
"3491","Eric","Hinske",235,74,2002,30.89846603
"3492","Corey","Thurman",235,74,2002,30.89846603
"3493","Ricky","Nolasco",235,74,2006,30.89846603
"3494","Kevin","Barry",235,74,2006,30.89846603
"3495","Juan","Mateo",235,74,2006,30.89846603
"3496","Matt","Palmer",235,74,2008,30.89846603
"3497","Hector","Ambriz",235,74,2010,30.89846603
"3498","Brett","Wallace",235,74,2010,30.89846603
"3499","Mike","Trout",235,74,2011,30.89846603
"3500","Tanner","Roark",235,74,2013,30.89846603
"3501","Jason","Windsor",233,74,2006,30.63550037
"3502","Hack","Schumann",230,74,1906,30.24105186
"3503","Esteban","Loaiza",230,74,1995,30.24105186
"3504","Jason","Varitek",230,74,1997,30.24105186
"3505","David","Ross",230,74,2002,30.24105186
"3506","Carl","Crawford",230,74,2002,30.24105186
"3507","Dontrelle","Willis",230,74,2003,30.24105186
"3508","Josh","Willingham",230,74,2004,30.24105186
"3509","Yorman","Bazardo",230,74,2005,30.24105186
"3510","Anthony","Reyes",230,74,2005,30.24105186
"3511","Nelson","Cruz",230,74,2005,30.24105186
"3512","John","Rheinecker",230,74,2006,30.24105186
"3513","Travis","Buck",230,74,2007,30.24105186
"3514","Brian","Wolfe",230,74,2007,30.24105186
"3515","Jo-Jo","Reyes",230,74,2007,30.24105186
"3516","Joe","Thatcher",230,74,2007,30.24105186
"3517","A. J.","Ellis",230,74,2008,30.24105186
"3518","Wilkin","Ramirez",230,74,2009,30.24105186
"3519","Brandon","Allen",230,74,2009,30.24105186
"3520","Mitch","Moreland",230,74,2010,30.24105186
"3521","Brent","Morel",230,74,2010,30.24105186
"3522","Elih","Villanueva",230,74,2011,30.24105186
"3523","David","Carpenter",230,74,2011,30.24105186
"3524","Shane","Lindsay",230,74,2011,30.24105186
"3525","Mauro","Gomez",230,74,2012,30.24105186
"3526","Barret","Browning",230,74,2012,30.24105186
"3527","Eric","Fornataro",230,74,2014,30.24105186
"3528","Francisco","Pena",230,74,2014,30.24105186
"3529","Blaine","Hardy",230,74,2014,30.24105186
"3530","Curt","Casali",230,74,2014,30.24105186
"3531","Roberto","Osuna",230,74,2015,30.24105186
"3532","Josh","Osich",230,74,2015,30.24105186
"3533","Gary","Sanchez",230,74,2015,30.24105186
"3534","Luke","Lutenberg",225,74,1894,29.58363769
"3535","Rube","Vickers",225,74,1902,29.58363769
"3536","Jim","Kane",225,74,1908,29.58363769
"3537","Babe","Phelps",225,74,1931,29.58363769
"3538","Ted","Kluszewski",225,74,1947,29.58363769
"3539","Quincy","Trouppe",225,74,1952,29.58363769
"3540","Gene","Oliver",225,74,1959,29.58363769
"3541","John","Ellis",225,74,1969,29.58363769
"3542","Larry","Fritz",225,74,1975,29.58363769
"3543","Greg","Swindell",225,74,1986,29.58363769
"3544","Kevin","Campbell",225,74,1991,29.58363769
"3545","Joe","Borowski",225,74,1995,29.58363769
"3546","Jeff","Suppan",225,74,1995,29.58363769
"3547","Giovanni","Carrara",225,74,1995,29.58363769
"3548","Glenn","Murray",225,74,1996,29.58363769
"3549","Raul","Ibanez",225,74,1996,29.58363769
"3550","Adam","Butler",225,74,1998,29.58363769
"3551","Valerio","De Los Santos",225,74,1998,29.58363769
"3552","Chad","Durbin",225,74,1999,29.58363769
"3553","Matt","LeCroy",225,74,2000,29.58363769
"3554","Will","Ohman",225,74,2000,29.58363769
"3555","Scott","Stewart",225,74,2001,29.58363769
"3556","Mike","Bacsik",225,74,2001,29.58363769
"3557","Carlos","Pena",225,74,2001,29.58363769
"3558","Jason","Lane",225,74,2002,29.58363769
"3559","Kris","Keller",225,74,2002,29.58363769
"3560","Nate","Robertson",225,74,2002,29.58363769
"3561","Shane","Loux",225,74,2002,29.58363769
"3562","Todd","Linden",225,74,2003,29.58363769
"3563","Michael","Wuertz",225,74,2004,29.58363769
"3564","Terry","Tiffee",225,74,2004,29.58363769
"3565","Dan","Meyer",225,74,2004,29.58363769
"3566","Manny","Delcarmen",225,74,2005,29.58363769
"3567","Alejandro","Freire",225,74,2005,29.58363769
"3568","Francisco","Liriano",225,74,2005,29.58363769
"3569","Ryan","Garko",225,74,2005,29.58363769
"3570","Hanley","Ramirez",225,74,2005,29.58363769
"3571","Peter","Moylan",225,74,2006,29.58363769
"3572","Josh","Fields",225,74,2006,29.58363769
"3573","Elijah","Dukes",225,74,2007,29.58363769
"3574","Connor","Robertson",225,74,2007,29.58363769
"3575","Scott","Elbert",225,74,2008,29.58363769
"3576","Matt","Tuiasosopo",225,74,2008,29.58363769
"3577","David","Freese",225,74,2009,29.58363769
"3578","Jordan","Zimmermann",225,74,2009,29.58363769
"3579","Chris","Gimenez",225,74,2009,29.58363769
"3580","Felix","Doubront",225,74,2010,29.58363769
"3581","Brandon","Snyder",225,74,2010,29.58363769
"3582","Fautino","De Los Santos",225,74,2011,29.58363769
"3583","Zach","Putnam",225,74,2011,29.58363769
"3584","Brad","Boxberger",225,74,2012,29.58363769
"3585","Preston","Claiborne",225,74,2013,29.58363769
"3586","Ethan","Martin",225,74,2013,29.58363769
"3587","Matt","Shoemaker",225,74,2013,29.58363769
"3588","Evan","Marshall",225,74,2014,29.58363769
"3589","Jon","Singleton",225,74,2014,29.58363769
"3590","Andrew","Chafin",225,74,2014,29.58363769
"3591","Edwin","Escobar",225,74,2014,29.58363769
"3592","R. J.","Alvarez",225,74,2014,29.58363769
"3593","Kevin","Plawecki",225,74,2015,29.58363769
"3594","Keyvius","Sampson",225,74,2015,29.58363769
"3595","Shawn","Armstrong",225,74,2015,29.58363769
"3596","Jumbo","Schoeneck",223,74,1884,29.32067202
"3597","Jared","Fernandez",223,74,2001,29.32067202
"3598","Harry","Chiti",221,74,1950,29.05770636
"3599","Bobby","Seay",221,74,2001,29.05770636
"3600","Perry","Werden",220,74,1884,28.92622352
"3601","Stub","Brown",220,74,1893,28.92622352
"3602","Davey","Dunkle",220,74,1897,28.92622352
"3603","Simmy","Murch",220,74,1904,28.92622352
"3604","Jerry","Freeman",220,74,1908,28.92622352
"3605","Max","Butcher",220,74,1936,28.92622352
"3606","Tom","Ferrick",220,74,1941,28.92622352
"3607","Joe","Black",220,74,1952,28.92622352
"3608","Don","Leppert",220,74,1961,28.92622352
"3609","Scott","Brown",220,74,1981,28.92622352
"3610","Ozzie","Canseco",220,74,1990,28.92622352
"3611","Arthur","Rhodes",220,74,1991,28.92622352
"3612","Al","Martin",220,74,1992,28.92622352
"3613","Sal","Fasano",220,74,1996,28.92622352
"3614","Joey","Long",220,74,1997,28.92622352
"3615","Jaret","Wright",220,74,1997,28.92622352
"3616","Todd","Helton",220,74,1997,28.92622352
"3617","Torii","Hunter",220,74,1997,28.92622352
"3618","Paul","Konerko",220,74,1997,28.92622352
"3619","Mike","Garcia",220,74,1999,28.92622352
"3620","Juan","Rivera",220,74,2001,28.92622352
"3621","Wilson","Betemit",220,74,2001,28.92622352
"3622","Michael","Cuddyer",220,74,2001,28.92622352
"3623","Mark","Corey",220,74,2001,28.92622352
"3624","Jorge","Sosa",220,74,2002,28.92622352
"3625","Marcus","Thames",220,74,2002,28.92622352
"3626","Ben","Broussard",220,74,2002,28.92622352
"3627","Adrian","Gonzalez",220,74,2004,28.92622352
"3628","Lenny","DiNardo",220,74,2004,28.92622352
"3629","Matt","Hensley",220,74,2004,28.92622352
"3630","Val","Majewski",220,74,2004,28.92622352
"3631","Jeff","Baker",220,74,2005,28.92622352
"3632","Eli","Whiteside",220,74,2005,28.92622352
"3633","Ryan","Jorgensen",220,74,2005,28.92622352
"3634","Brian","Anderson",220,74,2005,28.92622352
"3635","Eric","O'Flaherty",220,74,2006,28.92622352
"3636","Eric","Stults",220,74,2006,28.92622352
"3637","Mark","Reynolds",220,74,2007,28.92622352
"3638","Mark","McLemore",220,74,2007,28.92622352
"3639","Sean","Gallagher",220,74,2007,28.92622352
"3640","Wladimir","Balentien",220,74,2007,28.92622352
"3641","Joey","Votto",220,74,2007,28.92622352
"3642","Nick","Evans",220,74,2008,28.92622352
"3643","Cedrick","Bowers",220,74,2008,28.92622352
"3644","Jamie","D'Antona",220,74,2008,28.92622352
"3645","Shawn","Kelley",220,74,2009,28.92622352
"3646","Vin","Mazzaro",220,74,2009,28.92622352
"3647","Marc","Rzepczynski",220,74,2009,28.92622352
"3648","Luis","Atilano",220,74,2010,28.92622352
"3649","Casper","Wells",220,74,2010,28.92622352
"3650","Zach","Braddock",220,74,2010,28.92622352
"3651","Danny","Valencia",220,74,2010,28.92622352
"3652","Hank","Conger",220,74,2010,28.92622352
"3653","Mason","Tobin",220,74,2011,28.92622352
"3654","Russ","Canzler",220,74,2011,28.92622352
"3655","Tyler","Moore",220,74,2012,28.92622352
"3656","Shawn","Tolleson",220,74,2012,28.92622352
"3657","Luis","Avilan",220,74,2012,28.92622352
"3658","Trevor","Rosenthal",220,74,2012,28.92622352
"3659","Brett","Jackson",220,74,2012,28.92622352
"3660","Thomas","Neal",220,74,2012,28.92622352
"3661","Denis","Phipps",220,74,2012,28.92622352
"3662","Rob","Scahill",220,74,2012,28.92622352
"3663","Alex","Colome",220,74,2013,28.92622352
"3664","Matt","Langwell",220,74,2013,28.92622352
"3665","Mike","Zunino",220,74,2013,28.92622352
"3666","Joey","Butler",220,74,2013,28.92622352
"3667","David","Martinez",220,74,2013,28.92622352
"3668","Zac","Rosscup",220,74,2013,28.92622352
"3669","Stefen","Romero",220,74,2014,28.92622352
"3670","Logan","Darnell",220,74,2014,28.92622352
"3671","Brad","Glenn",220,74,2014,28.92622352
"3672","Josh","Smith",220,74,2015,28.92622352
"3673","Hector","Olivera",220,74,2015,28.92622352
"3674","Nefi","Ogando",220,74,2015,28.92622352
"3675","Jeff","Tesreau",218,74,1912,28.66325785
"3676","Alex","Cabrera",217,74,2000,28.53177502
"3677","Craig","Wilson",217,74,2001,28.53177502
"3678","Luis","de los Santos",216,74,2002,28.40029218
"3679","John","Eubank",215,74,1905,28.26880935
"3680","Heinie","Heitmuller",215,74,1909,28.26880935
"3681","Babe","Ruth",215,74,1914,28.26880935
"3682","Fred","Sington",215,74,1934,28.26880935
"3683","Johnny","Mize",215,74,1936,28.26880935
"3684","Tiny","Bonham",215,74,1940,28.26880935
"3685","Bob","Turley",215,74,1951,28.26880935
"3686","Eric","Rodin",215,74,1954,28.26880935
"3687","Don","McMahon",215,74,1957,28.26880935
"3688","Jack","Fisher",215,74,1959,28.26880935
"3689","Dave","Nicholson",215,74,1960,28.26880935
"3690","Chi-Chi","Olivo",215,74,1961,28.26880935
"3691","Doc","Edwards",215,74,1962,28.26880935
"3692","Ray","Fosse",215,74,1967,28.26880935
"3693","Frank","Ortenzio",215,74,1973,28.26880935
"3694","Lamar","Johnson",215,74,1974,28.26880935
"3695","Ken","Macha",215,74,1974,28.26880935
"3696","Jeff","Newman",215,74,1976,28.26880935
"3697","Roger","LaFrancois",215,74,1982,28.26880935
"3698","Mark","Smith",215,74,1983,28.26880935
"3699","Franklin","Stubbs",215,74,1984,28.26880935
"3700","Kevin","Reimer",215,74,1988,28.26880935
"3701","Bruce","Egloff",215,74,1991,28.26880935
"3702","Ed","Sprague",215,74,1991,28.26880935
"3703","Bill","Risley",215,74,1992,28.26880935
"3704","Domingo","Martinez",215,74,1992,28.26880935
"3705","Charles","Johnson",215,74,1994,28.26880935
"3706","Joe","Vitiello",215,74,1995,28.26880935
"3707","Jorge","Posada",215,74,1995,28.26880935
"3708","Ryan","Hancock",215,74,1996,28.26880935
"3709","Wayne","Gomes",215,74,1997,28.26880935
"3710","Ryan","Long",215,74,1997,28.26880935
"3711","Ryan","Dempster",215,74,1998,28.26880935
"3712","Bruce","Chen",215,74,1998,28.26880935
"3713","Damaso","Marte",215,74,1999,28.26880935
"3714","Carl","Dale",215,74,1999,28.26880935
"3715","Scott","Downs",215,74,2000,28.26880935
"3716","Keith","McDonald",215,74,2000,28.26880935
"3717","B. J.","Waszgis",215,74,2000,28.26880935
"3718","Xavier","Nady",215,74,2000,28.26880935
"3719","Kyle","Lohse",215,74,2001,28.26880935
"3720","Brandon","Duckworth",215,74,2001,28.26880935
"3721","Justin","Miller",215,74,2002,28.26880935
"3722","Ryan","Ludwick",215,74,2002,28.26880935
"3723","Matthew","Cepicky",215,74,2002,28.26880935
"3724","Rosman","Garcia",215,74,2003,28.26880935
"3725","Todd","Wellemeyer",215,74,2003,28.26880935
"3726","Jhonny","Peralta",215,74,2003,28.26880935
"3727","Rafael","Betancourt",215,74,2003,28.26880935
"3728","Chad","Bentz",215,74,2004,28.26880935
"3729","Mike","Johnston",215,74,2004,28.26880935
"3730","Francisco","Cruceta",215,74,2004,28.26880935
"3731","Conor","Jackson",215,74,2005,28.26880935
"3732","Tim","Hamulack",215,74,2005,28.26880935
"3733","John-Ford","Griffin",215,74,2005,28.26880935
"3734","Brian","Slocum",215,74,2006,28.26880935
"3735","Carlos","Villanueva",215,74,2006,28.26880935
"3736","David","Pauley",215,74,2006,28.26880935
"3737","Adam","Jones",215,74,2006,28.26880935
"3738","Yunel","Escobar",215,74,2007,28.26880935
"3739","Nate","Schierholtz",215,74,2007,28.26880935
"3740","Brian","Bass",215,74,2008,28.26880935
"3741","Kyle","McClellan",215,74,2008,28.26880935
"3742","Ramon","Troncoso",215,74,2008,28.26880935
"3743","Matt","Macri",215,74,2008,28.26880935
"3744","Jaime","Garcia",215,74,2008,28.26880935
"3745","Chris","Jakubauskas",215,74,2009,28.26880935
"3746","Matt","LaPorta",215,74,2009,28.26880935
"3747","Daniel","McCutchen",215,74,2009,28.26880935
"3748","Tobi","Stoner",215,74,2009,28.26880935
"3749","Matt","Pagnozzi",215,74,2009,28.26880935
"3750","Allen","Craig",215,74,2010,28.26880935
"3751","Rhyne","Hughes",215,74,2010,28.26880935
"3752","Brandon","Hicks",215,74,2010,28.26880935
"3753","Trevor","Plouffe",215,74,2010,28.26880935
"3754","Greg","Infante",215,74,2010,28.26880935
"3755","Zach","Kroenke",215,74,2010,28.26880935
"3756","Brandon","Beachy",215,74,2010,28.26880935
"3757","J. C.","Boscan",215,74,2010,28.26880935
"3758","Brandon","Crawford",215,74,2011,28.26880935
"3759","Eric","Fryer",215,74,2011,28.26880935
"3760","Cole","Garner",215,74,2011,28.26880935
"3761","Ryan","Cook",215,74,2011,28.26880935
"3762","Nathan","Eovaldi",215,74,2011,28.26880935
"3763","Josh","Satin",215,74,2011,28.26880935
"3764","Yan","Gomes",215,74,2012,28.26880935
"3765","Dan","Straily",215,74,2012,28.26880935
"3766","Adeiny","Hechavarria",215,74,2012,28.26880935
"3767","Matt","McBride",215,74,2012,28.26880935
"3768","Andrew","Werner",215,74,2012,28.26880935
"3769","Jose","Fernandez",215,74,2013,28.26880935
"3770","Brandon","Cumpton",215,74,2013,28.26880935
"3771","Drake","Britton",215,74,2013,28.26880935
"3772","Hector","Neris",215,74,2014,28.26880935
"3773","Daniel","Fields",215,74,2015,28.26880935
"3774","Kyle","Waldrop",215,74,2015,28.26880935
"3775","Orval","Overall",214,74,1905,28.13732652
"3776","Chris","Green",214,74,1984,28.13732652
"3777","John","Montague",213,74,1973,28.00584368
"3778","Joe","Torre",212,74,1960,27.87436085
"3779","Jose","Malave",212,74,1996,27.87436085
"3780","Mike","Lincoln",211,74,1999,27.74287801
"3781","Mike","Slattery",210,74,1884,27.61139518
"3782","Cy","Young",210,74,1890,27.61139518
"3783","Frank","Huelsman",210,74,1897,27.61139518
"3784","Ralph","Savidge",210,74,1908,27.61139518
"3785","Sam","Fletcher",210,74,1909,27.61139518
"3786","Jim","Murray",210,74,1922,27.61139518
"3787","Ken","Chase",210,74,1936,27.61139518
"3788","Babe","Barna",210,74,1937,27.61139518
"3789","Bill","Sodd",210,74,1937,27.61139518
"3790","Mort","Cooper",210,74,1938,27.61139518
"3791","Joe","Gallagher",210,74,1939,27.61139518
"3792","Dixie","Howell",210,74,1940,27.61139518
"3793","Eddie","Robinson",210,74,1942,27.61139518
"3794","Ted","Abernathy",210,74,1942,27.61139518
"3795","Charlie","Gassaway",210,74,1944,27.61139518
"3796","Charlie","Ripple",210,74,1944,27.61139518
"3797","Stan","Lopata",210,74,1948,27.61139518
"3798","Lou","Lombardo",210,74,1948,27.61139518
"3799","Earle","Brucker",210,74,1948,27.61139518
"3800","Gus","Zernial",210,74,1949,27.61139518
"3801","Johnny","Pramesa",210,74,1949,27.61139518
"3802","George","Crowe",210,74,1952,27.61139518
"3803","Sandy","Koufax",210,74,1955,27.61139518
"3804","Glenn","Cox",210,74,1955,27.61139518
"3805","Orlando","Cepeda",210,74,1958,27.61139518
"3806","Al","Schroll",210,74,1958,27.61139518
"3807","Jim","Bailey",210,74,1959,27.61139518
"3808","Earl","Francis",210,74,1960,27.61139518
"3809","John","Miller",210,74,1962,27.61139518
"3810","Pete","Mikkelsen",210,74,1964,27.61139518
"3811","Rich","Robertson",210,74,1966,27.61139518
"3812","Mike","Page",210,74,1968,27.61139518
"3813","Jim","Miles",210,74,1968,27.61139518
"3814","Bill","Butler",210,74,1969,27.61139518
"3815","Sal","Campisi",210,74,1969,27.61139518
"3816","Jim","Breazeale",210,74,1969,27.61139518
"3817","Ken","Wright",210,74,1970,27.61139518
"3818","Al","Yates",210,74,1971,27.61139518
"3819","Bob","Gebhard",210,74,1971,27.61139518
"3820","Gorman","Thomas",210,74,1973,27.61139518
"3821","Terry","Wilshusen",210,74,1973,27.61139518
"3822","Wayne","Gross",210,74,1976,27.61139518
"3823","Mike","Scott",210,74,1979,27.61139518
"3824","George","Riley",210,74,1979,27.61139518
"3825","Rick","Anderson",210,74,1979,27.61139518
"3826","Dave","Henderson",210,74,1981,27.61139518
"3827","Bob","Brenly",210,74,1981,27.61139518
"3828","Gary","Rajsich",210,74,1982,27.61139518
"3829","Mike","Laga",210,74,1982,27.61139518
"3830","Doug","Sisk",210,74,1982,27.61139518
"3831","Jim","Acker",210,74,1983,27.61139518
"3832","Dave","Hudgens",210,74,1983,27.61139518
"3833","Tom","Funk",210,74,1986,27.61139518
"3834","Darrel","Akerfelds",210,74,1986,27.61139518
"3835","Steve","Ziem",210,74,1987,27.61139518
"3836","Scott","Arnold",210,74,1988,27.61139518
"3837","Matt","Kinzer",210,74,1989,27.61139518
"3838","Mauro","Gozzo",210,74,1989,27.61139518
"3839","Mark","Higgins",210,74,1989,27.61139518
"3840","Brian","Bohanon",210,74,1990,27.61139518
"3841","Wes","Chamberlain",210,74,1990,27.61139518
"3842","Rick","Wilkins",210,74,1991,27.61139518
"3843","Pat","Hentgen",210,74,1991,27.61139518
"3844","Tim","Wakefield",210,74,1992,27.61139518
"3845","Benji","Gil",210,74,1993,27.61139518
"3846","Brett","Merriman",210,74,1993,27.61139518
"3847","Brian","Johnson",210,74,1994,27.61139518
"3848","Chan Ho","Park",210,74,1994,27.61139518
"3849","Herbert","Perry",210,74,1994,27.61139518
"3850","William","VanLandingham",210,74,1994,27.61139518
"3851","Andres","Berumen",210,74,1995,27.61139518
"3852","Noe","Munoz",210,74,1995,27.61139518
"3853","Hideo","Nomo",210,74,1995,27.61139518
"3854","Mike","Cameron",210,74,1995,27.61139518
"3855","Tyler","Houston",210,74,1996,27.61139518
"3856","Sean","Mulligan",210,74,1996,27.61139518
"3857","Alan","Cockrell",210,74,1996,27.61139518
"3858","Ryan","McGuire",210,74,1997,27.61139518
"3859","Kirt","Ojala",210,74,1997,27.61139518
"3860","Tom","Fordham",210,74,1997,27.61139518
"3861","Scott","Winchester",210,74,1997,27.61139518
"3862","Javier","Martinez",210,74,1998,27.61139518
"3863","Javier","Vazquez",210,74,1998,27.61139518
"3864","Masato","Yoshii",210,74,1998,27.61139518
"3865","Orlando","Hernandez",210,74,1998,27.61139518
"3866","Bart","Evans",210,74,1998,27.61139518
"3867","Bryan","Ward",210,74,1998,27.61139518
"3868","Mike","Welch",210,74,1998,27.61139518
"3869","Benj","Sampson",210,74,1998,27.61139518
"3870","Richie","Barker",210,74,1999,27.61139518
"3871","Denny","Stark",210,74,1999,27.61139518
"3872","Luis","Matos",210,74,2000,27.61139518
"3873","Craig","House",210,74,2000,27.61139518
"3874","Adam","Hyzdu",210,74,2000,27.61139518
"3875","Morgan","Ensberg",210,74,2000,27.61139518
"3876","Adam","Johnson",210,74,2001,27.61139518
"3877","Alex","Cintron",210,74,2001,27.61139518
"3878","Mario","Encarnacion",210,74,2001,27.61139518
"3879","Duaner","Sanchez",210,74,2002,27.61139518
"3880","Barry","Wesson",210,74,2002,27.61139518
"3881","Victor","Martinez",210,74,2002,27.61139518
"3882","Hideki","Matsui",210,74,2003,27.61139518
"3883","Jason","Bay",210,74,2003,27.61139518
"3884","Edgar","Gonzalez",210,74,2003,27.61139518
"3885","Joe","Depastino",210,74,2003,27.61139518
"3886","Rob","Bowen",210,74,2003,27.61139518
"3887","Pete","LaForest",210,74,2003,27.61139518
"3888","Justin","Germano",210,74,2004,27.61139518
"3889","Mike","Gosling",210,74,2004,27.61139518
